Medicine Name,Company Name,Product Code,Purchase Price,Sale Price,Store Stock,Warehouse Stock,Category,Minimum Alert Level
"Chimaphilla Q 450ml","Kamal Laboratories","KAMAL",0,0,0,0,"Homeopathic Drops","1"
"Ashwaganda Q 500ml","Kamal Laboratories","KAMAL",0,0,0,0,"Homeopathic Drops","2"
"Millifoilum Q 500ml","Kamal Laboratories","KAMAL",0,0,0,0,"Homeopathic Drops","1"
"Psorinum CM","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","1"
"R64","Dr. Reckeweg Germany","RECK",0,0,0,0,"Homeopathic Drops","1"
"P-25","Clinic Internal Preparation","Clinic",0,0,0,0,"Homeopathic Drops","1"
"30ml potency","Ashraf Laboratories","AK",0,0,0,0,"Homeopathic Drops","1"
"Belladona 200","B.H.P Laboratory (PVT) LTD","BHP",0,0,0,0,"Homeopathic Drops","1"
"Cimicefuga 30","B.H.P Laboratory (PVT) LTD","BHP",0,0,0,0,"Homeopathic Drops","1"
"Calcarb 30","B.H.P Laboratory (PVT) LTD","BHP",0,0,0,0,"Homeopathic Drops","1"
"Grose 5ml Cap","Clinic Internal Preparation","Clinic",0,0,0,0,"Homeopathic Drops","1"
"Piumbum met 200","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","1"
"Cardus marianus Q (C)","Paul Brooks Homoeo Lab","PBHL",0,0,0,0,"Homeopathic Drops","1"
"Aswagandha Q (B)","B.H.P Laboratory (PVT) LTD","BHP",0,0,0,0,"Homeopathic Drops","1"
"Arnica Q","Dr. Willmar Schwabe Germany","Shwabe",0,0,0,0,"Homeopathic Drops","1"
"Gastric Plus 75Tab 50","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","1"
"Cm 30ML","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","1"
"1M 30ml","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","3"
"Allum cepa 30(MASOD)","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","1"
"Aconitum 200","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","1"
"Apis milli 200 30ml","Dr. Willmar Schwabe Germany","Shwabe",0,0,0,0,"Homeopathic Drops","1"
"Laxy drop","Clinic Internal Preparation","Clinic",0,0,0,0,"Homeopathic Drops","6"
"Gingee p 120ml","Paul Brooks Homoeo Lab","PBHL",0,0,0,0,"Homeopathic Drops","12"
"Sulfer  30","B.H.P Laboratory (PVT) LTD","BHP",0,0,0,0,"Homeopathic Drops","1"
"Mag Phose 200","B.H.P Laboratory (PVT) LTD","BHP",0,0,0,0,"Homeopathic Drops","1"
"Kali Mure 200","B.H.P Laboratory (PVT) LTD","BHP",0,0,0,0,"Homeopathic Drops","1"
"Alumin 200","B.H.P Laboratory (PVT) LTD","BHP",0,0,0,0,"Homeopathic Drops","1"
"Gelsimum 200","B.H.P Laboratory (PVT) LTD","BHP",0,0,0,0,"Homeopathic Drops","1"
"Gnaphyllum 200","B.H.P Laboratory (PVT) LTD","BHP",0,0,0,0,"Homeopathic Drops","1"
"Ruta 30","B.H.P Laboratory (PVT) LTD","BHP",0,0,0,0,"Homeopathic Drops","1"
"Brain tonic 120ml","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","1"
"Mek Cuff 450ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","1"
"Khoon Safi 450ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","1"
"Senox Cold 450ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","2"
"Diar Nil 60ml","Paul Brooks Homoeo Lab","PBHL",0,0,0,0,"Homeopathic Drops","6"
"Thandak 120ml","M/S Pharma","M/S",0,0,0,0,"Homeopathic Drops","1"
"Chinonthus Q 30ml","Dr. Willmar Schwabe Germany","Shwabe",0,0,0,0,"Homeopathic Drops","1"
"Phytolacca 30","Farhan Homoeo","Farhan",0,0,0,0,"Homeopathic Drops","1"
"z","zamzam Pharma","zamzam",0,0,0,0,"Homeopathic Drops","1"
"Paper Roll Printer","Clinic Internal Preparation","Clinic",0,0,0,0,"Homeopathic Drops","1"
"Calc carb 30","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","1"
"Sulphur 30","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","1"
"51 Opium","HFP Pvt Ltd","HFP",0,0,0,0,"Homeopathic Drops","1"
"Re-jawan","JR Laboratories","JR",0,0,0,0,"Homeopathic Drops","1"
"Gnaphalium polycephalum 30","Dr. Willmar Schwabe Germany","Shwabe",0,0,0,0,"Homeopathic Drops","1"
"Colocynthis 30","Dr. Willmar Schwabe Germany","Shwabe",0,0,0,0,"Homeopathic Drops","1"
"yohimbinum cap","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","1"
"Matti Chor","BLOSSOM Homeo Labs","BL",0,0,0,0,"Homeopathic Drops","1"
"30 ml","Farhan Homoeo","Farhan",0,0,0,0,"Homeopathic Drops","1"
"30ml 200","Farhan Homoeo","Farhan",0,0,0,0,"Homeopathic Drops","1"
"Bacillinum 30","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","1"
"61","HFP Pvt Ltd","HFP",0,0,0,0,"Homeopathic Drops","1"
"Kreasotum 30","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","1"
"Sulphur 1m","B.H.P Laboratory (PVT) LTD","BHP",0,0,0,0,"Homeopathic Drops","1"
"Aresenicum aldum 30","Dr. Willmar Schwabe Germany","Shwabe",0,0,0,0,"Homeopathic Drops","1"
"kali phos 200","Farhan Homoeo","Farhan",0,0,0,0,"Homeopathic Drops","1"
"Kreosotum 30","Dr. Willmar Schwabe Germany","Shwabe",0,0,0,0,"Homeopathic Drops","1"
"Cadmax","Clinic Internal Preparation","Clinic",0,0,0,0,"Homeopathic Drops","2"
"Kracks","Paul Brooks Homoeo Lab","PBHL",0,0,0,0,"Homeopathic Drops","1"
"Aurum met 30","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","1"
"54","HFP Pvt Ltd","HFP",0,0,0,0,"Homeopathic Drops","4"
"Pulsatilla Q","B.H.P Laboratory (PVT) LTD","BHP",0,0,0,0,"Homeopathic Drops","1"
"Nat mure 200","B.H.P Laboratory (PVT) LTD","BHP",0,0,0,0,"Homeopathic Drops","2"
"b","shwbe Pharma","shwbe",0,0,0,0,"Homeopathic Drops","1"
"Fevokidi drop","Paul Brooks Homoeo Lab","PBHL",0,0,0,0,"Homeopathic Drops","4"
"S.B tab","Clinic Internal Preparation","Clinic",0,0,0,0,"Homeopathic Drops","5"
"Bryta carb 200","Farhan Homoeo","Farhan",0,0,0,0,"Homeopathic Drops","1"
"HFP 53 Calc Fluor","HFP Pvt Ltd","HFP",0,0,0,0,"Homeopathic Drops","1"
"59 Urtica Urenus","HFP Pvt Ltd","HFP",0,0,0,0,"Homeopathic Drops","1"
"Fytolaca tab","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","1"
"Myristiea 1m","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","1"
"Irolecin malt","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","1"
"Irolecin malt 300ml","Paul Brooks Homoeo Lab","PBHL",0,0,0,0,"Homeopathic Drops","1"
"Cash","Clinic Internal Preparation","Clinic",0,0,0,0,"Homeopathic Drops","1"
"Joint Flex drop","Ashraf Laboratories","AK",0,0,0,0,"Homeopathic Drops","1"
"Kidnol  drop","Paul Brooks Homoeo Lab","PBHL",0,0,0,0,"Homeopathic Drops","1"
"7","ZAM ZAM Homoeo Pharma","ZAM ZAM",0,0,0,0,"Homeopathic Drops","1"
"Lemna minor 200","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","1"
"Teucrium 30","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","1"
"R49","Dr. Reckeweg Germany","RECK",0,0,0,0,"Homeopathic Drops","1"
"Felturi Q","Clinic Internal Preparation","Clinic",0,0,0,0,"Homeopathic Drops","1"
"Ashoka cordial 240 ml","T.S. Laboratories","T.S",0,0,0,0,"Homeopathic Drops","1"
"Selenium 30","Dr. Willmar Schwabe Germany","Shwabe",0,0,0,0,"Homeopathic Drops","1"
"Agnus 30","Dr. Willmar Schwabe Germany","Shwabe",0,0,0,0,"Homeopathic Drops","1"
"Carcinominum 200","Clinic Internal Preparation","Clinic",0,0,0,0,"Homeopathic Drops","1"
"Aloe 30","B.H.P Laboratory (PVT) LTD","BHP",0,0,0,0,"Homeopathic Drops","1"
"Rauwalson - H","Farhan Homoeo","Farhan",0,0,0,0,"Homeopathic Drops","1"
"urea 30","Dr. Willmar Schwabe Germany","Shwabe",0,0,0,0,"Homeopathic Drops","1"
"Colocynthis 200","B.H.P Laboratory (PVT) LTD","BHP",0,0,0,0,"Homeopathic Drops","1"
"Cardus mar 30","Dr. Willmar Schwabe Germany","Shwabe",0,0,0,0,"Homeopathic Drops","1"
"Caulophyllum 200","B.H.P Laboratory (PVT) LTD","BHP",0,0,0,0,"Homeopathic Drops","1"
"BlosmoleX Tab","BLOSSOM Homeo Labs","BL",0,0,0,0,"Homeopathic Drops","1"
"Analeticum plus","Clinic Internal Preparation","Clinic",0,0,0,0,"Homeopathic Drops","1"
"Don plus CAP","Clinic Internal Preparation","Clinic",0,0,0,0,"Homeopathic Drops","72"
"6x tab","Dr. Willmar Schwabe Germany","Shwabe",0,0,0,0,"Homeopathic Drops","5"
"A 49","Clinic Internal Preparation","Clinic",0,0,0,0,"Homeopathic Drops","1"
"ZM -17","ZAM ZAM Homoeo Pharma","ZAM ZAM",0,0,0,0,"Homeopathic Drops","2"
"Consiton tab","Clinic Internal Preparation","Clinic",0,0,0,0,"Homeopathic Drops","1"
"Q (B)","B.H.P Laboratory (PVT) LTD","BHP",0,0,0,0,"Homeopathic Drops","3"
"Mu4","Paul Brooks Homoeo Lab","PBHL",0,0,0,0,"Homeopathic Drops","1"
"Asoka Q 450ml","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","1"
"Sponia 200","Farhan Homoeo","Farhan",0,0,0,0,"Homeopathic Drops","1"
"Gastral tab","Paul Brooks Homoeo Lab","PBHL",0,0,0,0,"Homeopathic Drops","1"
"urtica Q","Dr. Willmar Schwabe Germany","Shwabe",0,0,0,0,"Homeopathic Drops","1"
"Castro 120 ml","Clinic Internal Preparation","Clinic",0,0,0,0,"Homeopathic Drops","4"
"Uronal 120 ml","Clinic Internal Preparation","Clinic",0,0,0,0,"Homeopathic Drops","4"
"Korean 250ml","Clinic Internal Preparation","Clinic",0,0,0,0,"Homeopathic Drops","4"
"S. fulad 250ml","Clinic Internal Preparation","Clinic",0,0,0,0,"Homeopathic Drops","1"
"Colic 60 ml","Clinic Internal Preparation","Clinic",0,0,0,0,"Homeopathic Drops","1"
"Liver Rex 120","Clinic Internal Preparation","Clinic",0,0,0,0,"Homeopathic Drops","1"
"Bryonia Liniment 60ml .","Paul Brooks Homoeo Lab","PBHL",0,0,0,0,"Homeopathic Drops","1"
"Pytolacca berry","Paul Brooks Homoeo Lab","PBHL",0,0,0,0,"Homeopathic Drops","1"
"Arnica Mont 3","B.H.P Laboratory (PVT) LTD","BHP",0,0,0,0,"Homeopathic Drops","5"
"T no mix","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","5"
