"ID","Date","Voucher No","Type","Account Name","Term","Term/Ac","Bilty","Transport","SaleMan","Net Amount","Cash Received"
"3297","9/6/2024 12:00:00 AM","S-2617","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","usama","850","850"
"3298","9/7/2024 12:00:00 AM","S-2618","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","usama","770","770"
"3299","9/7/2024 12:00:00 AM","S-2619","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","Affan","150","150"
"3300","9/7/2024 12:00:00 AM","S-2620","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","Affan","2150","2150"
"3301","9/7/2024 12:00:00 AM","S-2621","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","Affan","1370","1370"
"3302","9/7/2024 12:00:00 AM","S-2622","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","Affan","1000","1000"
"3303","9/7/2024 12:00:00 AM","P-674","Purchase","Shwabe","Credit","","0","0","Affan","600",""
"3304","9/7/2024 12:00:00 AM","P-675","Purchase","Shwabe","Credit","","0","0","uasma","52735",""
"3305","9/7/2024 12:00:00 AM","P-676","Purchase","Shwabe","Credit","","0","0","Affan","620",""
"3306","9/7/2024 12:00:00 AM","P-677","Purchase","Shwabe","Credit","","0","0","Affan","3350",""
"3307","9/7/2024 12:00:00 AM","P-678","Purchase","Shwabe","Credit","","0","0","Affan","9385",""
"3308","9/7/2024 12:00:00 AM","P-679","Purchase","Shwabe","Credit","","0","0","Affan","995",""
"3309","9/7/2024 12:00:00 AM","P-680","Purchase","Shwabe","Credit","","0","0","Affan","32505",""
"3310","9/7/2024 12:00:00 AM","P-681","Purchase","Shwabe","Credit","","0","0","Affan","1990",""
"3311","9/7/2024 12:00:00 AM","P-682","Purchase","Shwabe","Credit","","0","0","Affan","2245",""
"3312","9/7/2024 12:00:00 AM","S-2623","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","Affan","250","250"
"3313","9/7/2024 12:00:00 AM","S-2624","Invoice","Al-Haseeb Clanic (Hala)","Credit","","0","0","Affan","5769","0"
"3314","9/7/2024 12:00:00 AM","P-683","Purchase","RECK","Credit","","0","0","usama","16938",""
"3315","9/7/2024 12:00:00 AM","S-2625","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","uasma","1150","1150"
"3316","9/7/2024 12:00:00 AM","P-684","Purchase","Lehning","Credit","","0","0","uasma","28433",""
"3317","9/7/2024 12:00:00 AM","S-2626","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","uasma","600","600"
"3318","9/7/2024 12:00:00 AM","S-2627","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","Affan","900","900"
"3319","9/7/2024 12:00:00 AM","S-2628","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","usama","1150","1150"
"3320","9/7/2024 12:00:00 AM","P-685","Purchase","Lehning","Credit","","0","0","uasma","14573",""
"3321","9/7/2024 12:00:00 AM","S-2629","Invoice","Bilal Homoeopathic Store","Credit","","0","0","Affan","216","0"
"3322","9/7/2024 12:00:00 AM","S-2630","Invoice","DR Danish kirmani","Credit","","0","0","raza","1173","0"
"3323","9/7/2024 12:00:00 AM","S-2631","Invoice","Dua Homoeopathic Store ","Credit","","0","0","Affan","306","0"
"3324","9/7/2024 12:00:00 AM","S-2632","Invoice","Star Homoeo Store","Credit","","0","0","Affan","209","0"
"3325","9/7/2024 12:00:00 AM","S-2633","Invoice","German Homeopathic Store (Dr Saqib Khan)","Credit","","0","0","Affan","176","0"
"3326","9/7/2024 12:00:00 AM","S-2634","Invoice","Jameel H/S LPR","Credit","","0","0","Affan","476","0"
"3327","9/7/2024 12:00:00 AM","S-2635","Invoice","Sheroze H/S Muzzamil ","Credit","","0","0","Affan","2028","0"
"3328","9/7/2024 12:00:00 AM","S-2636","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","Affan","500","500"
"3329","9/7/2024 12:00:00 AM","S-2637","Invoice","Sohail Homoeo & Harbal Store","Credit","","0","0","Affan","464","0"
"3330","9/7/2024 12:00:00 AM","S-2638","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","Affan","1150","1150"
"3331","9/7/2024 12:00:00 AM","S-2639","Invoice","Mughal H/S","Credit","","0","0","Affan","154","0"
"3332","9/7/2024 12:00:00 AM","S-2640","Invoice","Shalimar Homoeo Store LPR","Credit","","0","0","Affan","976","0"
"3333","9/7/2024 12:00:00 AM","S-2641","Invoice","Pakistan H/S LPR","Credit","","0","0","Affan","94","0"
"3334","9/7/2024 12:00:00 AM","S-2642","Invoice","Muslim Homoeopathic Store LPR ","Credit","","0","00","Affan","599","0"
"3335","9/7/2024 12:00:00 AM","S-2643","Invoice","Tawaqal Homoeopathic Store","Credit","","0","0","Affan","187","0"
"3336","9/7/2024 12:00:00 AM","S-2644","Invoice","Noman Homeopathic Store","Credit","","0","0","Affan","7588","0"
"3337","9/7/2024 12:00:00 AM","P-686","Purchase","Muslim Homoeopathic Store LPR ","Credit","","0","0","Affan","326",""
"3338","9/7/2024 12:00:00 AM","P-687","Purchase","German Homeopathic Store (Dr Saqib Khan)","Credit","","0","0","Affan","154",""
"3339","9/7/2024 12:00:00 AM","S-2645","Invoice","Tawaqal Homoeopathic Store","Credit","","0","0","Affan","446","0"
"3340","9/7/2024 12:00:00 AM","S-2646","Invoice","DR KASHIF GERMAN","Credit","","0","0","Affan","500","0"
"3341","9/8/2024 12:00:00 AM","S-2647","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","Affan","150","150"
"3342","9/8/2024 12:00:00 AM","P-688","Purchase","BLOSSOM ","Credit","","0","0","Affan","19800",""
"3343","9/8/2024 12:00:00 AM","S-2648","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","Affan","240","240"
"3344","9/8/2024 12:00:00 AM","P-689","Purchase","Star Homoeo Store","Credit","","0","0","Affan","40",""
"3345","9/8/2024 12:00:00 AM","P-690","Purchase","RECK","Credit","","0","0","Affan","8610",""
"3346","9/8/2024 12:00:00 AM","S-2649","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","Affan","200","200"
"3347","9/8/2024 12:00:00 AM","P-691","Purchase","Cash In Hand","Cash","Cash In Hand","0","0","usama","2930",""
"3348","9/8/2024 12:00:00 AM","S-2650","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","Affan","2930","2930"
"3349","9/8/2024 12:00:00 AM","S-2651","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","usama","1350","1350"
"3350","9/8/2024 12:00:00 AM","S-2652","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","Affan","500","500"
"3351","9/8/2024 12:00:00 AM","S-2653","Invoice","Dua Homoeopathic Store ","Credit","","0","0","Affan","1110","0"
"3352","9/8/2024 12:00:00 AM","S-2654","Invoice","Rafay Homeopathic Store","Credit","","0","0","Affan","115","0"
"3353","9/8/2024 12:00:00 AM","S-2655","Invoice","German Homeopathic Store (Dr Saqib Khan)","Credit","","0","0","Affan","627","0"
"3354","9/8/2024 12:00:00 AM","S-2656","Invoice","Jameel H/S LPR","Credit","",".0.","0","Affan","446","0"
"3355","9/8/2024 12:00:00 AM","S-2657","Invoice","Sheroze H/S Muzzamil ","Credit","","0","0.0","Affan","932","0"
"3356","9/8/2024 12:00:00 AM","S-2658","Invoice","Sohail Homoeo & Harbal Store","Credit","","0","0","Affan","712","0"
"3357","9/8/2024 12:00:00 AM","S-2659","Invoice","Mughal H/S","Credit","","0","0","Affan","228","0"
"3358","9/8/2024 12:00:00 AM","S-2660","Invoice","Shalimar Homoeo Store LPR","Credit","","0","0","Affan","2272","0"
"3359","9/8/2024 12:00:00 AM","S-2661","Invoice","Pakistan H/S LPR","Credit","","0","0","Affan","275","0"
"3360","9/8/2024 12:00:00 AM","S-2662","Invoice","Muslim Homoeopathic Store LPR ","Credit","","0","0","Affan","355","0"
"3361","9/8/2024 12:00:00 AM","S-2663","Invoice","Noman Homeopathic Store","Credit","","0","00","Affan","5190","0"
"3362","9/8/2024 12:00:00 AM","S-2664","Invoice","Khilji Dawakhana (Shahdadpur)","Credit","","0","0","Affan","12891","0"
"3363","9/8/2024 12:00:00 AM","S-2665","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","Affan","2700","2700"
"3364","9/8/2024 12:00:00 AM","P-692","Purchase","Dua Homoeopathic Store ","Credit","","0","0","Affan","100",""
"3365","9/8/2024 12:00:00 AM","S-2666","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","usama","1872","1870"
"3366","9/9/2024 12:00:00 AM","P-693","Purchase","BM Pvt LTD","Credit","","0","0","Affan","23360",""
"3367","9/9/2024 12:00:00 AM","S-2667","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","usama","2000","2000"
"3368","9/9/2024 12:00:00 AM","S-2668","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","Affan","300","300"
"3369","9/9/2024 12:00:00 AM","S-2669","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","usama","1150","1150"
"3370","9/9/2024 12:00:00 AM","S-2670","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","Afan","179","180"
"3371","9/9/2024 12:00:00 AM","S-2671","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","Affan","1000","100"
"3372","9/9/2024 12:00:00 AM","S-2672","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","Affan","1150","1150"
"3373","9/9/2024 12:00:00 AM","S-2673","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","Affan","1000","1000"
"3374","9/9/2024 12:00:00 AM","S-2674","Invoice","Chand Homoeopathic Store","Credit","","0","0","Affan","128","0"
"3375","9/9/2024 12:00:00 AM","S-2675","Invoice","Dua Homoeopathic Store ","Credit","","0","0","Affan","119","0"
"3376","9/9/2024 12:00:00 AM","S-2676","Invoice","German Homeopathic Store (Dr Saqib Khan)","Credit","","0","0","Affan","294","0"
"3377","9/9/2024 12:00:00 AM","S-2677","Invoice","Jameel H/S LPR","Credit","","0","0","Affan","840","0"
"3378","9/9/2024 12:00:00 AM","S-2678","Invoice","Sindh Homeopathic Store","Credit","","0","0","Affan","224","0"
"3379","9/9/2024 12:00:00 AM","S-2679","Invoice","Sohail Homoeo & Harbal Store","Credit","","0","0","Affan","276","0"
"3380","9/9/2024 12:00:00 AM","S-2680","Invoice","Muslim Homoeopathic Store LPR ","Credit","","0","0","Affan","119","0"
"3381","9/9/2024 12:00:00 AM","S-2681","Invoice","Tawaqal Homoeopathic Store","Credit","","0","0","Affan","376","0"
"3382","9/9/2024 12:00:00 AM","S-2682","Invoice","Noman Homeopathic Store","Credit","","0","0","Affan","2914","0"
"3383","9/9/2024 12:00:00 AM","S-2683","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","Affan","970","970"
"3384","9/9/2024 12:00:00 AM","P-694","Purchase","German Homeopathic Store (Dr Saqib Khan)","Credit","","0","0","Affan","915",""
"3385","9/9/2024 12:00:00 AM","P-695","Purchase","Sheroze H/S Muzzamil ","Credit","","0","0","Affan","80",""
"3386","9/10/2024 12:00:00 AM","S-2684","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","usama","2100","2100"
"3387","9/10/2024 12:00:00 AM","S-2685","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","usama","700","700"
"3388","9/10/2024 12:00:00 AM","S-2686","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","uasma","870","870"
"3389","9/10/2024 12:00:00 AM","S-2687","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","usama","900","900"
"3390","9/10/2024 12:00:00 AM","S-2688","Invoice","H/Dr.Irfan (T.A)","Cash","Cash In Hand","0","0","uasma","1129","1130"
"3391","9/10/2024 12:00:00 AM","S-2689","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","Affan","1300","1300"
"3392","9/10/2024 12:00:00 AM","S-2690","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","Affan","200","200"
"3393","9/10/2024 12:00:00 AM","S-2691","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","Affan","850","850"
"3394","9/10/2024 12:00:00 AM","S-2692","Invoice","Bilal Homoeopathic Store","Credit","","0","0","Affan","238","0"
"3395","9/10/2024 12:00:00 AM","S-2693","Invoice","Chand Homoeopathic Store","Credit","","0","0","Affan","120","0"
"3396","9/10/2024 12:00:00 AM","S-2694","Invoice","Rafay Homeopathic Store","Credit","","0","0","Affan","311","0"
"3397","9/10/2024 12:00:00 AM","S-2695","Invoice","German Homeopathic Store (Dr Saqib Khan)","Credit","","0","0","Affan","9250","0"
"3398","9/10/2024 12:00:00 AM","S-2696","Invoice","Sheroze H/S Muzzamil ","Credit","","0","0","Affan","753","0"
"3399","9/10/2024 12:00:00 AM","S-2697","Invoice","Sohail Homoeo & Harbal Store","Credit","","0","0","Affan","161","0"
"3400","9/10/2024 12:00:00 AM","S-2698","Invoice","Shalimar Homoeo Store LPR","Credit","","0","0","Affan","914","0"
"3401","9/10/2024 12:00:00 AM","S-2699","Invoice","Pakistan H/S LPR","Credit","","0","0","Affan","247","0"
"3402","9/10/2024 12:00:00 AM","S-2700","Invoice","Muslim Homoeopathic Store LPR ","Credit","","0","0","Affan","1184","0"
"3403","9/10/2024 12:00:00 AM","S-2701","Invoice","Noman Homeopathic Store","Credit","","0","0","Affan","498","0"
"3404","9/10/2024 12:00:00 AM","S-2702","Invoice","Dr Tayyab (Tando Adam)","Credit","","0","0","Affa4","2876","0"
"3405","9/10/2024 12:00:00 AM","P-696","Purchase","Rafay Homeopathic Store","Credit","","0","0","Affan","180",""
"3406","9/10/2024 12:00:00 AM","S-2703","Invoice","Sufi Homeopathic Store","Cash","Cash In Hand","0","0","Affan","1248","1250"
"3407","9/10/2024 12:00:00 AM","P-697","Purchase","German Homeopathic Store (Dr Saqib Khan)","Credit","","0","0","Affan","1644",""
"3408","9/10/2024 12:00:00 AM","P-698","Purchase","German Homeopathic Store (Dr Saqib Khan)","Credit","","0","0","Affan","168",""
"3409","9/10/2024 12:00:00 AM","S-2704","Invoice","Sohail Homoeo & Harbal Store","Cash","Cash In Hand","0","0","Affan","588","590"
"3410","9/11/2024 12:00:00 AM","S-2705","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","Affan","1320","1320"
"3411","9/11/2024 12:00:00 AM","S-2706","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","Affan","950","950"
"3412","9/11/2024 12:00:00 AM","S-2707","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","Affan","1397","1400"
"3413","9/11/2024 12:00:00 AM","S-2708","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","Affan","450","450"
"3414","9/11/2024 12:00:00 AM","S-2709","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","Affan","200","200"
"3415","9/11/2024 12:00:00 AM","S-2710","Invoice","Rafay Homeopathic Store","Credit","","0","0","Affan","288","0"
"3416","9/11/2024 12:00:00 AM","S-2711","Invoice","Bilal Homoeopathic Store","Credit","","0","0","Affan","752","0"
"3417","9/11/2024 12:00:00 AM","S-2712","Invoice","Chand Homoeopathic Store","Credit","","0","0","Affan","117","0"
"3418","9/11/2024 12:00:00 AM","S-2713","Invoice","Dua Homoeopathic Store ","Credit","","0","0","Affan","1363","0"
"3419","9/11/2024 12:00:00 AM","S-2714","Invoice","Sheroze H/S Muzzamil ","Credit","","0","0","Affan","840","0"
"3420","9/11/2024 12:00:00 AM","S-2715","Invoice","Noman Homeopathic Store","Credit","","0","0","Affan","5269","0"
"3421","9/11/2024 12:00:00 AM","P-699","Purchase","Bilal Homoeopathic Store","Credit","","0","0","Affan","430",""
"3422","9/11/2024 12:00:00 AM","P-700","Purchase","Rafay Homeopathic Store","Credit","","0","0","Affan","36",""
"3423","9/11/2024 12:00:00 AM","P-701","Purchase","Shwabe","Credit","","0","0","Affan","2700",""
"3424","9/11/2024 12:00:00 AM","S-2716","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","Affan","1860","1860"
"3425","9/11/2024 12:00:00 AM","P-702","Purchase","German Homeopathic Store (Dr Saqib Khan)","Credit","","0","0","Affan","800",""
"3426","9/12/2024 12:00:00 AM","S-2717","Invoice","Dr Rafeeq Bulandi ","Credit","","0","0","Afan","1400","0"
"3427","9/12/2024 12:00:00 AM","S-2718","Invoice","Cash In Hand","Cash","Cash In Hand","","0","Affan","700","700"
"3428","9/12/2024 12:00:00 AM","S-2719","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","Afan","1535","1530"
"3429","9/12/2024 12:00:00 AM","S-2720","Invoice","German Homeopathic Store (Dr Saqib Khan)","Credit","","0","0","Affan","6456","0"
"3430","9/12/2024 12:00:00 AM","S-2721","Invoice","Dr Abdul Shakoor Memon","Credit","","0","0","Affan","2094","0"
"3431","9/12/2024 12:00:00 AM","S-2722","Invoice","Bilal Homoeopathic Store","Credit","","0","0","Affan","448","0"
"3432","9/12/2024 12:00:00 AM","S-2723","Invoice","Dua Homoeopathic Store ","Credit","","0","0","Affan","360","0"
"3433","9/12/2024 12:00:00 AM","S-2724","Invoice","Dua Homoeopathic Store ","Credit","","0","0","Affan","436","0"
"3434","9/12/2024 12:00:00 AM","S-2725","Invoice","Rafay Homeopathic Store","Credit","","0","0","Affan","400","0"
"3435","9/12/2024 12:00:00 AM","S-2726","Invoice","Jameel H/S LPR","Credit","","0","0","Affan","224","0"
"3436","9/12/2024 12:00:00 AM","S-2727","Invoice","Sohail Homoeo & Harbal Store","Credit","","0","0","Affan","1662","0"
"3437","9/12/2024 12:00:00 AM","S-2728","Invoice","Muslim Homoeopathic Store LPR ","Credit","","0","0","Affan","595","0"
"3438","9/12/2024 12:00:00 AM","S-2729","Invoice","Tawaqal Homoeopathic Store","Credit","","0","0","Affan","276","0"
"3439","9/12/2024 12:00:00 AM","S-2730","Invoice","Noman Homeopathic Store","Credit","","0","0","Affan","4790","0"
"3440","9/12/2024 12:00:00 AM","S-2731","Invoice","Dr Abdul Shakoor Memon","Credit","","0","0","Affan","554","0"
"3441","9/12/2024 12:00:00 AM","S-2732","Invoice","Cash In Hand","Cash","Cash In Hand","","0","usama","1400","1400"
"3442","9/12/2024 12:00:00 AM","S-2733","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","Affan","1367","1370"
"3443","9/12/2024 12:00:00 AM","P-703","Purchase","Muslim Homoeopathic Store LPR ","Credit","","0","0","Afan","441",""
"3444","9/12/2024 12:00:00 AM","S-2734","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","Affan","12096","12096"
"3445","9/14/2024 12:00:00 AM","S-2735","Invoice","Cash In Hand","Cash","Cash In Hand","0","0 ","usama","6900","6900"
"3446","9/14/2024 12:00:00 AM","S-2736","Invoice","Cash In Hand","Cash","Cash In Hand","0","00","Affan","1800","1800"
"3447","9/14/2024 12:00:00 AM","S-2737","Invoice","Dr Parwar ","Credit","","0","0","uasma","13200","0"
"3448","9/14/2024 12:00:00 AM","S-2738","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","usama","874","880"
"3449","9/14/2024 12:00:00 AM","S-2739","Invoice","Haji Sawan","Credit","","0","0","Affan","4754","0"
"3450","9/14/2024 12:00:00 AM","S-2740","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","usama","2340","2340"
"3451","9/14/2024 12:00:00 AM","S-2741","Invoice","Bilal Homoeopathic Store","Credit","","0","0","Affan","122","0"
"3452","9/14/2024 12:00:00 AM","S-2742","Invoice","Rafay Homeopathic Store","Credit","","0","0","Affan","1893","0"
"3453","9/14/2024 12:00:00 AM","S-2743","Invoice","German Homeopathic Store (Dr Saqib Khan)","Credit","","0","0","Affan","1749","0"
"3454","9/14/2024 12:00:00 AM","S-2744","Invoice","Jameel H/S LPR","Credit","","0","00","Affan","579","0"
"3455","9/14/2024 12:00:00 AM","S-2745","Invoice","Pakistan H/S LPR","Credit","","","0","Affan","115","0"
"3456","9/14/2024 12:00:00 AM","S-2746","Invoice","Muslim Homoeopathic Store LPR ","Credit","","0","0","Afan","199","0"
"3457","9/14/2024 12:00:00 AM","S-2747","Invoice","Tawaqal Homoeopathic Store","Credit","","0","00","Affan","182","0"
"3458","9/14/2024 12:00:00 AM","S-2748","Invoice","Noman Homeopathic Store","Credit","","0","0","Affan","3532","0"
"3459","9/14/2024 12:00:00 AM","S-2749","Invoice","Sohail Homoeo & Harbal Store","Credit","","0","0","Affan","358","0"
"3460","9/14/2024 12:00:00 AM","P-704","Purchase","Muslim Homoeopathic Store LPR ","Credit","","0","0","Affan","150",""
"3461","9/14/2024 12:00:00 AM","S-2750","Invoice","Muslim Homoeopathic Store LPR ","Credit","","0","0","Affan","119","0"
"3462","9/14/2024 12:00:00 AM","P-705","Purchase","Bilal Homoeopathic Store","Credit","","0","0","Affan","50",""
"3463","9/14/2024 12:00:00 AM","P-706","Purchase","Dua Homoeopathic Store ","Credit","","0","0","Affan","140",""
"3464","9/14/2024 12:00:00 AM","P-707","Purchase","Sheroze H/S Muzzamil ","Credit","","0","0","Affan","80",""
"3465","9/14/2024 12:00:00 AM","P-708","Purchase","Sohail Homoeo & Harbal Store","Credit","","0","0","Affan","24",""
"3466","9/14/2024 12:00:00 AM","S-2751","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","usama","900","900"
"3467","9/14/2024 12:00:00 AM","P-709","Purchase","German Homeopathic Store (Dr Saqib Khan)","Credit","","0","0","Affan","2523",""
"3468","9/15/2024 12:00:00 AM","S-2752","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","Affan","2065","2070"
"3469","9/15/2024 12:00:00 AM","S-2753","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","Affan","3000","3000"
