"ID","Item Name","Item Code","Naration","Minimum Level","Sale Price","Purchase Price"
"1535","Syphilinum 1M (BM)","BM","0","2","250","240"
"1536","Thuja Occ 1M (BM)","BM","0","2","250","240"
"1537","Thyroidinum 1M (BM)","BM","0","2","250","240"
"1538","Tuberculinum 1M (BM)","BM","0","2","250","240"
"1539","Thyphoidinum 1M (BM)","BM","0","2","250","240"
"1540","Rhus Tox 200 (Mek)","MEK","0","5","180","180"
"1541","Nux Vomica 10M (BM)","BM","0","2","250","250"
"1542","Bacillinum 200 (BM )","BM","0","2","230","230"
"1543","Barium Carb 200 (BM)","BM","0","2","230","210"
"1544","Calc Fluor 200 (BM)","BM","0","2","230","230"
"1545","Calc Sulf 200 (BM)","BM","0","2","230","210"
"1546","Conium 200 (BM)","BM","0","2","230","230"
"1547","Hepar Sulf 200 (BM)","BM","0","2","230","230"
"1548","Kali Iodatum 200 (BM)","BM","0","2","230","210"
"1549","Meg Phos 200 (BM)","BM","0","2","0","210"
"1550","Medorrhinum 200(BM)","BM","0","2","210","210"
"1551","Nat Sulf 200 (BM)","BM","0","2","230","230"
"1552","Selenium 200 (BM) ","BM","0","2","230","230"
"1553","Silicea 200(BM)","BM","0","2","230","170"
"1554","Thuja Occ 200 (BM)","BM","0","2","230","230"
"1555","Thyphoidinum 200 (BM)","BM","0","2","0","210"
"1556","Abies Nig 30 (BM)","BM","0","2","230","200"
"1557","Abrotanum 30 (BM)","BM","0","2","230","200"
"1558","Acid Benz 30 (BM)","BM","0","2","230","200"
"1559","Acid Lactic 30 (BM)","BM","0","2","0","230"
"1560","Acid Nit 30 (BM)","BM","0","2","230","230"
"1561","Aconite Nep 30 (BM)","BM","0","2","230","230"
"1562","Acid Oxalic 30 (BM)","BM","0","2","0","200"
"1563","Acid Phos 30 ( BM)","BM","0","2","230","230"
"1564","Aesculus 30 (BM)","BM","0","2","230","230"
"1565","Aloes Soco 30 (BM)","BM","0","2","550","230"
"1566","Alumen 30 (BM)","BM","0","2","230","230"
"1567","Alumina 30 (BM)","BM","0","2","230","230"
"1568","Anacardium 30 (BM)","BM","0","2","230","230"
"1569","Anti Tart 30 (BM)","BM","0","2","230","230"
"1570","Apis Milli 30 (BM)","BM","0","2","230","230"
"1571","Aralia Race 30 (BM)","BM","0","2","230","200"
"1572","Arnica Mont 30 ( BM )","BM","0","2","230","230"
"1573","Arsenic Iod 30 (BM)","BM","0","2","230","230"
"1574","Arsenic Sulf Flav 30 (BM)","BM","0","2","230","200"
"1575","Badiaga 30 (BM)","BM","0","2","0","230"
"1576","Baptisia Tinc 30 (BM)","BM","0","2","0","200"
"1577","Baryta Iod 30 (BM)","BM","0","2","230","230"
"1578","Berberis Vulg 30 (BM)","BM","0","2","230","200"
"1579","Croton Tig 30 (BM)","BM","0","2","0","200"
"1580","Cupram Met 30  (BM)","BM","0","2","230","230"
"1581","Digitalis 30 (BM)","BM","0","2","230","230"
"1582","Dioscorea Vill 30 (BM)","BM","0","2","230","230"
"1583","Drosera 30 (BM)","BM","0","2","230","230"
"1584","Dulcamara 30 (BM)","BM","0","2","230","230"
"1585","Eel Serum 30 (BM)","BM","0","2","230","200"
"1586","Equisetum Hye 30 (BM)","BM","0","2","230","230"
"1587","Eupatorium Perf 30 (BM)","BM","0","2","230","200"
"1588","Ferrum Met 30 (BM)","BM","0","2","0","200"
"1589","Ferrum Phos 30 (BM)","BM","0","2","0","200"
"1590","Fillix Mas 30 (BM)","BM","0","2","0","200"
"1591","Gelsemium 30 (BM)","BM","0","2","230","230"
"1592","Glonoinum 30 (BM)","BM","0","2","230","230"
"1593","Glycerinum 30 (BM) ","BM","0","2","0","200"
"1594","Gnaphalium 30 (BM)","BM","0","2","230","230"
"1595","Graphites 30 (BM)","BM","0","2","230","230"
"1596","Guaiacum Off 30 (BM)","BM","0","2","230","200"
"1597","Gun Powder 30 (BM)","BM","0","2","0","200"
"1598","Hamamelis Virg 30 (BM)","BM","0","2","230","230"
"1599","Hakla Lava 30 (BM)","BM","0","2","200","200"
"1600","Hepar Sulf 30  (BM)","BM","0","2","230","230"
"1601","Histaminum Hydro 30 (BM)","BM","0","2","0","200"
"1602","Hydrangea Hydro 30 (BM)","BM","0","2","230","200"
"1603","Hydrastis Can 30 (BM)","BM","0","2","230","230"
"1604","Hydrocotyle Asiatica 30 (BM)","BM","0","2","230","200"
"1605","Hyoscymus Nig 30 (BM)","BM","0","1","230","200"
"1606","Iberis Amara 30 (BM)","BM","0","2","0","200"
"1607","Ignatia Amara 30 (BM)","BM","0","2","250","200"
"1608","Iodium 30 (BM)","BM","0","2","230","200"
"1609","Ipeacuanha 30 (BM)","BM","0","2","230","200"
"1610","Iris Tenax 30 (BM)","BM","0","2","230","200"
"1611","Iris Vers 30(BM)","BM","0","2","230","200"
"1612","Jalapa 30 (BM)","BM","0","2","230","200"
"1613","Juniperus Communis 30 (BM)","BM","0","2","0","200"
"1614","Kali Ars 30 (BM)","BM","0","2","230","200"
"1615","Kali Bich 30 (BM)","BM","0","2","230","230"
"1616","Kali Brom 30 (BM)","BM","0","2","230","230"
"1617","Kali Carb 30 (BM)","BM","0","2","230","230"
"1618","Kali Iodatum 30 (BM)","BM","0","2","230","200"
"1619","Kali Mur 30 (BM)","BM","0","2","0","230"
"1620","Kali Phos 30 (BM)","BM","0","2","230","230"
"1621","Kali Sulf 30 (BM)","BM","0","2","230","230"
"1622","Kalmia lat 30 (BM)","BM","0","2","230","230"
"1623","Kreosotum 30 (BM)","BM","0","2","0","200"
"1624","Lachesis 30 (BM)","BM","0","2","0","230"
"1625","Ledum Pal 30 (BM)","BM","0","2","230","230"
"1626","Lemna Minor 30 (BM)","BM","0","2","230","230"
"1627","Lithium Carb 30 (BM)","BM","0","2","0","230"
"1628","Meg Carb 30 (BM)","BM","0","2","0","200"
"1629","Meg Mur 30 (BM)","BM","0","2","0","200"
"1630","Meg Phos 30 (BM)","BM","0","2","230","200"
"1631","Malaria Off 30 (BM)","BM","0","2","0","200"
"1632","Manganum Mur 30 (BM)","BM","0","2","0","200"
"1633","Manganum Phos 30 (BM)","BM","0","2","230","200"
"1634","Marc Cyan 30 (BM)","BM","0","1","230","200"
"1635","Merc Dul 30 (BM)","BM","0","1","0","230"
"1636","Merc Iod 30 (BM)","BM","0","2","0","230"
"1637","Merc Sol 30 (BM)","BM","0","2","230","230"
"1638","Merc Corr 30 (BM)","BM","0","2","230","200"
"1639","Mezereum 30 (BM)","BM","0","2","230","230"
"1640","Murex Purp 30 (BM)","BM","0","2","230","230"
"1641","Naja Tripud 30 (BM)","BM","0","2","230","200"
"1642","Naphthalium 30 (BM) ","BM","0","2","0","200"
"1643","Nat Ars 30 (BM)","BM","0","2","230","200"
"1644","Nat Carb 30 (BM)","BM","0","2","0","200"
"1645","Nat Mur 30 (BM)","BM","0","2","230","230"
"1646","Nat Phos 30 (BM)","BM","0","2","230","230"
"1647","Nat Sulf 30 (BM)","BM","0","2","230","230"
"1648","Nux Moschata 30 (BM)","BM","0","2","230","200"
"1649","Rubia Tinctorum 30 (BM)","BM","0","2","230","230"
"1650","Rumax Crisp 30 (BM)","BM","0","2","230","200"
"1651","Sabadilla 30 (BM)","BM","0","2","230","230"
"1652","Sabal Serr 30 (BM)","BM","0","2","230","200"
"1653","Sabina 30 (BM)","BM","0","2","230","230"
"1654","Sanguinaria 30 (BM)","BM","0","2","230","230"
"1655","Santoninum 30 (BM)","BM","0","1","0","230"
"1656","Sarkanda 30 (BM)","BM","0","1","0","200"
"1657","Selenium 30 (BM) ","BM","0","2","230","230"
"1658","Senega 30 (BM)","BM","0","1","0","200"
"1659","Senna 30 (BM)","BM","0","1","0","200"
"1660","Sepia 30 (BM)","BM","0","2","230","230"
"1661","Silicea 30 (BM)","BM","0","2","230","230"
"1662","Sinapis Nigra 30 (BM)","BM","0","2","0","200"
"1663","Spigelia Anth 30 (BM)","BM","0","2","230","230"
"1664","Spongia 30 (BM)","BM","0","2","230","230"
"1665","Stannum Met 30 (BM)","BM","0","2","230","200"
"1666","Staphysageria 30 (BM) ","BM","0","2","230","230"
"1667","Sulpher Iod 30 (BM)","BM","0","1","0","200"
"1668","Syzygium Jambo 30 (BM)","BM","0","1","230","200"
"1669","Terentula Hisp 30 (BM)","BM","0","1","0","200"
"1670","Terebinthina 30 (BM) ","BM","0","1","230","230"
"1671","Thlaspi Bursa 30 (BM)","BM","0","30","0","200"
"1672","Thuja Lobbi 30 (BM)","BM","0","2","230","230"
"1673","Tribulus Terr 30 (BM)","BM","0","1","230","200"
"1674","Urea Pura 30 (BM)","BM","0","2","230","230"
"1675","Urtica Uren 30 (BM)3","BM","0","2","230","230"
"1676","Uva Ursi 30 (BM)","BM","0","2","0","200"
"1677","Vanadium 30 (BM)","BM","0","2","230","200"
"1678","Veratum Alb 30 (BM.)","BM","0","2","230","200"
"1679","Vinca Minor 30 (BM)","BM","0","2","0","200"
"1680","Viscum Alb 30 (BM)","BM","0","2","0","230"
"1681","Yerba Santa 30 (BM)","BM","0","2","0","200"
"1682","Yohimbinum 30 (BM)","BM","0","2","230","230"
"1683","Zincum Met 30 (BM)","BM","0","2","230","230"
"1684","Zincum Phos 30 (BM)","BM","0","2","230","230"
"1685","Zincum Sulf 30 (BM)","BM","0","2","230","230"
"1686","Zingiber 30 (BM)","BM","0","2","0","230"
"1687","Arnica Mont CM ( BM )","BM","0","2","250","240"
"1688","Bacillinum CM (BM )","BM","0","2","250","200"
"1689","Barium Carb CM (BM)","BM","0","2","0","240"
"1690","Calc Fluor CM (BM)","BM","0","2","250","240"
"1691","Conium CM (BM)","BM","0","2","0","240"
"1692","Calc Sulf CM (BM)","BM","0","2","0","240"
"1693","Hypericum CM (BM)","BM","0","2","0","240"
"1694","Iodium CM (BM)","BM","0","2","0","240"
"1695","Kali Iodatum CM (BM)","BM","0","2","0","240"
"1696","Kali Phos CM (BM)","BM","0","2","250","240"
"1697","Lycopodium CM (BM)","BM","0","2","250","200"
"1698","Medorrhinum CM (BM)","BM","0","2","250","240"
"1699","Merc Sol CM (BM)","BM","0","2","0","240"
"1700","Myristica Sebif CM (BM)","BM","0","2","250","240"
"1701","Nat Sulf CM (BM)","BM","0","2","0","240"
"1702","Nux Vomica CM (BM)","BM","0","2","250","240"
"1703","Onosmodium Virg CM (BM)","BM","0","2","250","240"
"1704","Posorinum CM (BM)","BM","0","2","250","240"
"1705","Rhus Tox CM (BM)","BM","0","2","250","240"
"1706","Selenium CM (BM) ","BM","0","2","0","240"
"1707","Silicea CM (BM)","BM","0","2","250","240"
"1708","Syphilinum CM (BM)","BM","0","2","0","240"
"1709","Thuja Occ CM (BM)","BM","0","2","250","240"
"1710","Thyphoidinum CM (BM)","BM","0","2","0","240"
"1711","Tuberculinum CM (BM)","BM","0","2","250","200"
"1712","Thyroidinum CM (BM)","BM","0","2","0","240"
"1713","Berbaris Aqi 30 (30ml)","MASOD","0","5","280","0"
"1714","Cimicifuga Recemosa 200 120ml (MSOD)","MASOD","0","1","550","550"
"1715","Lycopodium 200 120ml (MSOD)","MASOD","0","2","550","550"
"1716","Silicea 30 120ml (MSOD)","MASOD","0","2","550","550"
"1717","Acid Phos 30 120ml (MSOD)","MASOD","0","2","550","550"
"1718","Aconite Nep 200 120ml (MSOD)","MASOD","0","2","550","550"
"1719","Aconite Nep 30 120ml (MSOD)","MASOD","0","2","550","550"
"1720","Aloes 30 120ml (MSOD)","MASOD","0","2","550","550"
"1721","Alumina 200 120ml (MSOD)","MASOD","0","2","550","550"
"1722","Arnica Mont 200 120ml (MSOD)","MASOD","0","2","670","550"
"1723","Arnica Mont 30 120ml (MSOD)","MASOD","0","2","670","550"
"1724","Baryta Acetica 200 120ml (MSOD)","MASOD","0","2","550","550"
"1725","Belladona 200 (120ml) (MSOD)","MASOD","0","2","550","550"
"1726","Belladona 30 (120ml) (MSOD)","MASOD","0","2","550","550"
"1727","Bryonia Alb 200 120ml (MSOD)","MASOD","0","2","550","550"
"1728","Bryonia Alb 30 120ml (MSOD)","MASOD","0","2","550","550"
"1729","Lycopodium 30 120ml (MSOD)","MASOD","0","2","550","550"
"1730","Rhus Tox 30 120ml (MSOD)","MASOD","0","3","670","550"
"1731","Rhus Tox 200 120ml (MSOD)","MASOD","0","2","550","550"
"1732","Rumex Crisp 30 120ml (MSOD)","MASOD","0","2","550","550"
"1733","Rumex Crisp 200 120ml (MSOD)","MASOD","0","2","550","550"
"1734","Silicea 200 120ml (MSOD)","MASOD","0","2","670","550"
"1735","Aconite Nep 200 120ml  (BM)","BM","0","2","0","520"
"1736","Alumina 200 120ml (BM)","BM","0","2","610","520"
"1737","Arnica Mont 200 120ml ( BM )","BM","0","2","610","414"
"1738","Baryta Acet 200 120ml (BM)","BM","0","2","0","520"
"1739","Belladonna 200 120ml (BM)","BM","0","2","610","520"
"1740","Bryonia Alb 200 120Ml (BM)","BM","0","2","0","520"
"1741","Cimicifuga 200 120ml (BM)","BM","0","2","0","520"
"1742","Lycopodium 200 120ml (BM)","BM","0","2","0","520"
"1743","Rhus Tox 200 120ml (BM)","BM","0","2","610","520"
"1744","Rumax Crisp 200 120ml (BM)","BM","0","2","0","520"
"1745","Silicea 200 120ml (BM)","BM","0","2","230","520"
"1746","Acid Phos 30 120ml ( BM)","BM","0","2","550","480"
"1747","Aconite Nep 30 120ml (BM)","BM","0","2","0","480"
"1748","Aloes Soco 30 120ML (BM)","BM","0","2","0","480"
"1749","Arnica Mont 30 120ML ( BM )","BM","0","2","550","480"
"1750","Belladonna 30 120ml (BM)","BM","0","3","550","480"
"1751","Bryonia Alb 30 120Ml (BM)","BM","0","3","550","480"
"1752","Lycopodium 30 120ml (BM)","BM","0","2","550","480"
"1753","Rhus Tox 30 120ml (BM)","BM","0","2","550","480"
"1754","Rumax Crisp 30 120ml (BM)","BM","0","2","0","480"
"1755","Silicea 30 120ml (BM)","BM","0","2","550","480"
"1756","Hamamelis Q","RECK","0","5","995","995"
"1757","Anti Crud 30 (BM)","BM","0","3","230","230"
"1758","Baptisia 30 (BM)","BM","0","5","0","230"
"1759","Borex 30 (BM)","BM","0","4","230","230"
"1760","Canthris 30 (BM)","BM","0","5","230","230"
"1761","Causticum 30 (BM)","BM","0","3","230","230"
"1762","Collinsonia 30 (BM)","BM","0","3","210","230"
"1763","Pulsatilla 30 (BM)","BM","0","2","230","230"
"1764","Paeonia Off 30 (BM)","BM","0","3","0","230"
"1765","Apis Milli 200 (BM)","BM","0","2","230","230"
"1766","Ratanhia 30 (BM)","BM","0","2","230","230"
"1767","Aloes Soco 200 (BM)","BM","0","3","230","230"
"1768","Sepia 1M (BM)","BM","0","2","250","200"
"1769","Carcinosinum 1M (BM)","BM","0","2","250","200"
"1770","Ruta CM (BM)","BM","0","2","0","200"
"1771","PTK # 40","Shwabe","0","5","1250","1250"
"1772","A 41 Fourty Virone ","Clinic","0","3","1180","0"
"1773","Amlyfy-T","Clinic","0","5","1320","1325"
"1774","Avena Sat Q (Shwabe)","Shwabe","0","5","995","995"
"1775","Onos (5 Tabs)","NP","0","5","200","200"
"1776","Diacard Drops","Shwabe","0","5","1350","1350"
"1777","Aesculus Hipp 200 120ML (MSOD)","MASOD","0","2","550","550"
"1778","Antimonium Tart 30 120Ml (MSOD)","MASOD","0","2","550","550"
"1779","Calc Carb 200 120ml (MSOD)","MASOD","0","2","550","550"
"1780","Graphites 200 120ml (MSOD)","MASOD","0","2","550","550"
"1781","Opium 200 120ml (MSOD)","MASOD","0","2","550","550"
"1782","Cholesterinum 200 120ml (MSOD)","MASOD","0","2","0","550"
"1783","Ferrum Met 200 120ml (MSOD)","MASOD","0","2","550","550"
"1784","Lathyrus Sat 30 120ml (MSOD)","MASOD","0","2","550","550"
"1785","Thuja Occ 200 120ml (MSOD)","MASOD","0","2","670","550"
"1786","Bryonia Alb 1M 120ml (MSOD)","MASOD","0","2","610","610"
"1787","Disketts 5 Grain Yellow round (450GM)","BM","0","5","280","250"
"1788","Disketts 5 Grain Green round (450GM)","BM","0","5","280","280"
"1789","P- Bex Dry SYP","Bl","0","15","120","150"
"1790","Calc Fluor 6X 500gm (BM)","BM","0","2","2340","2350"
"1791","Kali Mur 6X 500gm  (BM)","BM","0","2","2340","2350"
"1792","Kali Phos 6X 500gm (BM)","BM","0","2","2340","2350"
"1793","Kali Sulf 6X 500gm (BM)","BM","0","2","2340","2350"
"1794","Mag Phos 6X 500gm (BM) ","BM","0","2","2340","1900"
"1795","Nat Phos 6X 500gm (BM)","BM","0","2","2340","1900"
"1796","Nat Sulf  6X 500gm (BM)","BM","0","2","2340","2350"
"1797","Acid Phos Q ( B ) 500ml (BM)","BM","0","2","1790","1560"
"1798","Agnus Cast Q (C) 500ml (BM)","BM","0","2","2250","1960"
"1799","Alfalfa Q (A) 500ml (BM)","BM","0","2","1440","1250"
"1800","Allium Sativa Q (A) 500ml (BM)","BM","0","2","1440","1250"
"1801","Avena Sativa Q (A) 500ml (BM)","BM","0","2","1440","1250"
"1802","Berberis Aqi Q (D) 500ml (BM) ","BM","MTQ","2","2570","2340"
"1803","Berberis Vulg Q (C) 500ml (BM)","BM","MTQ","3","2250","2250"
"1804","Blatta Ori Q (E) 500ml (BM)","BM","MTQ","2","0","2930"
"1805","Cardus Mar Q (C) 500ml (BM)","BM","MTQ","2","2250","1960"
"1806","Chelidonium Maj Q (C) 500ml (BM)","BM","MTQ","2","2250","2250"
"1807","Collinsonia Q (D) 500ml (BM)","BM","MTQ","2","0","2340"
"1808","Crataegus Oxy Q (C) 500ml (BM)","BM","MTQ","2","2250","1960"
"1809","Damiana Q (C) 500ml (BM)","BM","MTQ","2","2250","2250"
"1810","Echinacea (Q) (C) 500ml (BM)","BM","MTQ","2","2250","1960"
"1811","Fel Tauri Q (B) 500ml (BM) ","BM","MTQ","2","1790","1560"
"1812","Fraxinus Amer Q (C) 500ml (BM)","BM","MTQ","2","0","1960"
"1813","Ginkgo Biloba Q (C) 500ml (BM)","BM","MTQ","2","2250","1960"
"1814","Ginseng Q (F) 500ml (BM)","BM","MTQ","2","4020","3650"
"1815","Gossypium Q (B) 500ml (BM)","BM","MTQ","2","1790","1560"
"1816","Hydrangea Arb Q (D) 500ml (BM)","BM","MTQ","2","2570","2340"
"1817","Hydrastis Can Q (G) 500ml (BM)","BM","MTQ","2","5030","4570"
"1818","Ignatia Amara Q (G) 500ml (BM)","BM","MTQ","2","0","4570"
"1819","Hydrocotyle Q C 500ml (BM)","BM","MTQ","2","0","1960"
"1820","Bell-ToX  20Tablets","BHP","0","20","220","300"
"1821","Jaborandi Q (D) 500ml (BM)","BM","MTQ","2","2570","2340"
"1822","Lathyrus Sat Q (C) 500ml (BM)","BM","MTQ","2","0","1960"
"1823","Myrica Car (E) 500ml (BM)","BM","MTQ","2","0","2930"
"1824","Myristica Seb Q (B) 500ml (BM)","BM","MTQ","2","0","1560"
"1825","Pareira Brava Q (D) 500ml (BM)","BM","MTQ","2","0","2340"
"1826","Phytolacca Berry Q (D) 500ml (BM)","BM","MTQ","2","2570","2340"
"1827","Pulsatilla Q (D) 500ml (BM)","BM","MTQ","2","0","2340"
"1828","Ricinus Com (B) 500ml (BM)","BM","MTQ","2","0","1560"
"1829","Sabal Serr Q (D) 500ml (BM)","BM","MTQ","2","2570","2340"
"1830","Sarsaparilla Q (C) 500ml (BM)","BM","MTQ","2","2250","1960"
"1831","Solidago Q (C) 500ml (BM)","BM","MTQ","2","2250","1960"
"1832","Syzygium Jambol Q (A) 500ml (BM)","BM","MTQ","2","1440","1250"
"1833","Thuja Occ Q (C) 500ml (BM)","BM","MTQ","2","2250","2250"
"1834","Tribulus Terr Q (B) 500ml (BM)","BM","MTQ","2","1790","163"
"1835","Trillium Pend Q (F) 500ml (BM)","BM","MTQ","2","0","3650"
"1836","Urtica Urens Q (C) 500ml (BM)","BM","MTQ","2","2250","1960"
"1837","Vesicaria Q (C) 500ml (BM)","BM","MTQ","2","2250","2250"
"1838","Viburnum Opp Q (C) 500ml (BM)","BM","MTQ","2","2250","2250"
"1839","Yohimbinum Q (C) 500ml (BM)","BM","MTQ","2","2250","1960"
"1840","Zingiber Q (B) 500ml (BM)","BM","MTQ","2","1790","1560"
"1841","Bio # 21(Shwabe)","Shwabe","0","10","750","750"
"1842","13 Rheumatox","BHP","0","11","140","140"
"1843","Calc Sulf 6X 30gm (Brooks)","PBHL","0","5","230","230"
"1844","Ledum Pal 200 (MSOD)","MASOD","0","5","230","230"
"1845","Mag Phos 200 (MOSD) ","MASOD","0","5","280","230"
"1846","Merc Sol 200 (MOSD)","MASOD","0","5","280","0"
"1847","Kali Mur 200 (MOSD)","MASOD","0","5","280","0"
"1848","Spigelia 200 (MOSD)","MASOD","0","2","280","0"
"1849","Disketts 3 Grain white round (450GM)","BM","0","5","280","187"
"1850","HomoeoLaX Jar Pack 500 Tab","BM","0","2","1550","1550"
"1851","202 Caulophyllum Compound","BM","0","2","190","114"
"1852","204 Lycopusvirg Compound","BM","0","2","190","190"
"1853","217 Bellis Per Compound","BM","0","2","190","190"
"1854","228 Alpha Phos Compound","BM","0","2","190","190"
"1855","230 Colchicum Compound","BM","0","2","190","190"
"1856","232 Ratanhia Compound","BM","0","2","160","160"
"1857","240 Agrimonia Compoud","BM","0","2","190","190"
"1858","253 Calcarea Phos Compound","BM","0","2","190","114"
"1859","254 Natrum Mur Compound ","BM","0","2","0","160"
"1860","255 Hemamelis Compound","BM","0","3","160","160"
"1861","Alfalfa Tonic 600Ml Syp","BM","0","10","0","100"
"1862","Baptisia Plus 60Ml Syp","BM","0","15","100","100"
"1863","Golden Strokes Tab","BM","0","5","175","175"
"1864","Rauwolfia Tab","BM","0","2","150","150"
"1865","Doloex Jar Pack 500 Tablets","BM","0","2","2300","2300"
"1866","Hepatolive Tab","BM","0","3","150","200"
"1867","Hair Support Tab","BM","0","5","250","250"
"1868","Doloex Plus Jar Pack 500 Tablets","BM","0","2","2000","2000"
"1869","Contole Plus Ointment","Con","0","10","180","180"
"1870","Contole Drops","Con","0","10","0","200"
"1871","Egg Protein Shampoo","Con","0","3","300","300"
"1872","Anti Dandurff Shampoo","Con","0","3","300","300"
"1873","Amla & Shikakai Shampoo","Con","0","3","300","300"
"1874","Aloevera Shampoo","Con","0","3","300","300"
"1875","Amla Hair Oil ","Con","0","3","300","300"
"1876","Hair Tonic Oil","Con","0","3","300","300"
"1877","Rhus Tox 200 30ml (MSOD)","MASOD","0","5","280","230"
"1878","Disketts 1 Grain white  (450GM)","BM","0","5","280","250"
"1879","Disketts 3 Grain Yellow (450GM)","BM","0","5","280","250"
"1880","Disketts 4 Grain Yellow (450GM)","BM","0","4","280","250"
"1881","Disketts 5 Grain Yellow-U (450GM)","BM","0","5","250","250"
"1882","Blanketts 5 grain white-U (450GM)","BM","0","2","1250","862"
"1883","Alsine Media Q (B) 120ml (BM)","BM","0","1","550","550"
